id,srcLatitude,srcLongitude,destLatitude,destLongitude,distance,parent
518,40.08,116.58,55.62,12.66,7954.246776,0
519,51.11,-114.02,51.15,-0.19,7952.169593,0
520,12.99,80.18,50.03,8.54,7949.883315,0
521,-33.95,151.18,31.14,121.81,7947.506351,0
522,51.15,-0.19,22.99,-82.41,7946.496752,0
523,51.15,-0.19,17.94,-76.79,7936.358609,0
524,-33.39,-70.79,32.9,-97.04,7935.543855,0
525,-15.33,28.45,52.31,4.76,7932.681622,0
526,50.03,8.54,11.15,-60.83,7931.637866,0
527,45.63,8.73,18.45,-68.91,7925.540953,0
528,50.03,8.54,33.64,-84.43,7923.936533,0
529,25.79,-80.29,52.31,4.76,7922.540118,0
530,21.32,-157.92,13.48,144.8,7910.986813,0
531,-17.56,-149.61,-37.01,174.79,7910.006626,0
532,51.11,-114.02,51.48,-0.46,7905.017789,0
533,32.01,34.89,22.31,113.91,7900.440891,0
534,-8.13,-34.92,50.03,8.54,7893.405035,0
535,18.57,-68.36,50.03,8.54,7891.283838,0
536,24.96,46.7,14.51,121.02,7872.694954,0
537,48.73,2.36,19.97,-75.84,7866.576446,0
538,47.46,8.55,18.57,-68.36,7866.115261,0
539,-20.43,57.68,22.31,113.91,7860.42136,0
540,41.8,12.25,7.18,79.88,7859.980748,0
541,41.98,-87.9,48.35,11.79,7856.262028,0
542,-21.24,-175.15,-33.95,151.18,7852.49379,0
543,-33.95,151.18,35.76,140.39,7851.197773,0
544,37.47,126.45,60.32,24.96,7851.040627,0
545,53.35,-2.27,18.5,-77.91,7843.678686,0
546,53.17,158.45,55.41,37.91,7837.4896,0
547,64.73,177.74,55.41,37.91,7836.664863,0
548,19.76,-70.57,51.29,6.77,7835.917418,0
549,40.08,116.58,30.12,31.41,7835.719732,0
550,48.35,11.79,35.21,-80.94,7834.469217,0
551,25.79,-80.29,41.3,2.08,7833.772907,0
552,5.45,-55.19,52.31,4.76,7831.843956,0
553,55.59,37.26,8.11,98.32,7825.99368,0
554,40.64,-73.78,-22.81,-43.24,7819.368908,0
555,38.78,-9.14,-22.81,-43.24,7818.176802,0
556,55.97,37.41,53.17,158.45,7817.777946,0
557,37.47,126.45,-27.38,153.12,7800.20015,0
558,34.43,135.24,25.25,55.36,7779.442232,0
559,8.11,98.32,55.41,37.91,7771.495184,0
560,-4.67,55.52,50.03,8.54,7768.128551,0
561,25.79,-80.29,49.01,2.55,7767.541355,0
562,-22.81,-43.24,33.64,-84.43,7764.857345,0
563,18.57,-68.36,51.29,6.77,7763.537759,0
564,-23.43,-46.47,40.69,-74.17,7760.679168,0
565,50.35,30.89,13.68,100.75,7753.452235,0
566,25.25,55.36,-33.96,18.6,7751.491856,0
567,50.03,8.54,12.95,77.67,7750.959758,0
568,51.29,6.77,33.64,-84.43,7742.176728,0
569,40.64,-73.78,-23.43,-46.47,7738.606371,0
570,38.94,-77.46,-23.43,-46.47,7737.960337,0
571,40.98,28.81,13.68,100.75,7734.468974,0
572,52.56,13.29,41.98,-87.9,7733.86501,0
573,52.31,4.76,28.78,-81.24,7731.797687,0
574,24.96,46.7,37.47,126.45,7718.581942,0
575,40.49,-3.57,22.99,-82.41,7713.249276,0
576,25.25,55.36,14.74,-17.49,7709.387728,0
577,18.44,-66,50.03,8.54,7708.400977,0
578,41.98,-87.9,59.65,17.92,7698.761699,0
579,52.31,4.76,19.76,-70.57,7688.181964,0
580,-22.81,-43.24,35.21,-80.94,7688.022299,0
581,48.73,2.36,18.58,-72.29,7687.629213,0
582,53.31,-113.58,51.48,-0.46,7687.308588,0
583,-21.2,-159.81,33.94,-118.41,7657.622647,0
584,-33.95,151.18,13.68,100.75,7656.962426,0
585,48.11,16.57,38.94,-77.46,7656.92192,0
586,-17.56,-149.61,35.76,140.39,7655.84642,0
587,47.46,8.55,41.98,-87.9,7653.321332,0
588,13.07,-59.49,50.03,8.54,7652.530962,0
589,-23.43,-46.47,33.37,-7.59,7651.805189,0
590,-33.95,151.18,23.39,113.3,7638.743642,0
591,-37.67,144.84,23.39,113.3,7637.416807,0
592,21.68,39.16,23.39,113.3,7624.516607,0
593,51.11,-114.02,53.35,-2.27,7622.848211,0
594,18.57,-68.36,52.31,4.76,7621.278224,0
595,-23.43,-46.47,33.64,-84.43,7619.220547,0
596,38.94,-77.46,41.8,12.25,7613.856767,0
597,-33.39,-70.79,33.64,-84.43,7613.351522,0
598,43.44,5.21,-12.8,45.28,7594.87911,0
599,55.97,37.41,22.31,113.91,7593.24953,0
600,18.3,109.41,55.41,37.91,7590.500924,0
601,41.8,12.25,23.84,90.4,7578.020505,0
602,51.48,-0.46,19.09,72.87,7575.566318,0
603,50.9,4.48,33.64,-84.43,7571.767329,0
604,43.68,-79.63,52.17,20.97,7563.877113,0
605,-23.43,-46.47,35.21,-80.94,7561.259377,0
606,-26.14,28.25,-23.43,-46.47,7556.098157,0
607,33.64,-84.43,52.31,4.76,7555.798043,0
608,18.57,-68.36,45.73,5.09,7553.709209,0
609,19.44,-99.07,-23.43,-46.47,7549.855731,0
610,22.31,113.91,55.41,37.91,7548.292622,0
611,14.51,121.02,26.47,49.8,7544.071536,0
612,38.78,-9.14,-19.63,-43.97,7542.250679,0
613,-33.96,18.6,25.26,51.57,7538.915016,0
614,41.98,-87.9,55.62,12.66,7528.574716,0
615,27.98,-82.53,51.15,-0.19,7522.199986,0
616,53.35,-2.27,22.51,-78.51,7521.915517,0
617,43.68,-79.63,41.8,12.25,7514.448341,0
618,19.44,-99.07,-34.82,-58.54,7513.979854,0
619,50.03,8.54,35.21,-80.94,7513.076376,0
620,41.98,-87.9,50.03,8.54,7511.34982,0
621,20.79,-76.32,53.35,-2.27,7508.755044,0
622,25.79,-80.29,51.48,-0.46,7506.698311,0
623,18.43,-69.67,49.01,2.55,7502.664156,0
624,59.8,30.26,37.47,126.45,7500.054285,0
625,52.17,20.97,40.08,116.58,7499.057194,0
626,-33.95,151.18,22.31,113.91,7498.404053,0
627,-37.67,144.84,22.31,113.91,7497.167653,0
628,-21.2,-159.81,-37.01,174.79,7486.591414,0
629,18.43,-69.67,48.73,2.36,7482.397033,0
630,17.14,-61.79,50.03,8.54,7479.331657,0
631,-6.88,39.2,52.31,4.76,7476.432823,0
632,-26.14,28.25,40.98,28.81,7470.2842,0
633,49.01,2.55,33.64,-84.43,7469.529158,0
634,43.68,-79.63,48.11,16.57,7469.515444,0
635,-37.67,144.84,13.68,100.75,7464.381897,0
636,19.76,-70.57,49.01,2.55,7464.303666,0
637,55.97,37.41,13.68,100.75,7459.444337,0
638,14.51,121.02,26.27,50.63,7459.080703,0
639,55.97,37.41,23.39,113.3,7443.610151,0
640,24.96,46.7,-6.13,106.66,7437.005241,0
641,40.08,116.58,40.98,28.81,7426.609609,0
642,1.35,103.99,21.68,39.16,7424.448382,0
643,38.78,-9.14,-15.87,-47.92,7409.338709,0
644,32.01,34.89,40.08,116.58,7407.376201,0
645,40.08,116.58,59.65,17.92,7407.358115,0
646,-33.95,151.18,8.11,98.32,7402.612337,0
647,55.41,37.91,13.68,100.75,7400.255707,0
648,56.92,23.97,40.64,-73.78,7395.706225,0
649,30.12,31.41,13.68,100.75,7391.024685,0
650,21.32,-157.92,33.64,-84.43,7385.85174,0
651,52.17,20.97,40.64,-73.78,7385.270528,0
652,28.43,-81.31,51.15,-0.19,7384.746384,0
653,18.57,-68.36,49.01,2.55,7383.43613,0
654,10.6,-61.34,51.15,-0.19,7382.286036,0
655,46.89,142.72,55.41,37.91,7380.501634,0
656,46.89,142.72,55.97,37.41,7378.254448,0
657,-27.38,153.12,13.68,100.75,7374.394398,0
658,45.63,8.73,-3.78,-38.53,7374.210215,0
659,39.87,-75.24,41.8,12.25,7371.256189,0
660,14.51,121.02,25.26,51.57,7367.413505,0
661,25.08,121.23,-33.95,151.18,7361.906718,0
662,55.97,37.41,31.14,121.81,7347.117512,0
663,25.04,-77.47,51.48,-0.46,7345.718514,0
664,25.79,-80.29,40.49,-3.57,7335.352882,0
665,40.64,-73.78,60.32,24.96,7329.937386,0
666,40.49,-3.57,19.97,-75.84,7315.734741,0
667,48.73,2.36,4.82,-52.36,7310.823746,0
668,41.98,-87.9,51.29,6.77,7310.26059,0
669,43.68,-79.63,45.51,12.35,7294.465945,0
670,25.26,51.57,15.19,120.56,7292.667351,0
671,44.88,-93.22,49.01,2.55,7292.561137,0
672,49.01,2.55,19.09,72.87,7290.236148,0
673,51.11,-114.02,55.87,-4.43,7277.320775,0
674,60.32,24.96,29.72,106.64,7273.590276,0
675,-34.84,-56.03,25.79,-80.29,7265.321454,0
676,48.35,11.79,38.94,-77.46,7263.920036,0
677,-28.16,153.5,35.76,140.39,7262.931192,0
678,44.88,-93.22,52.31,4.76,7261.31958,0
679,52.31,4.76,18.04,-63.11,7258.183026,0
680,-28.16,153.5,34.43,135.24,7256.816733,0
681,-1.32,36.93,13.68,100.75,7256.533168,0
682,37.47,126.45,25.26,51.57,7245.763623,0
683,48.11,16.57,40.64,-73.78,7236.61798,0
684,41.8,12.25,40.69,-74.17,7233.64837,0
685,40.49,-3.57,33.64,-84.43,7222.542869,0
686,18.57,-68.36,43.63,1.36,7207.367165,0
687,28.43,-81.31,53.35,-2.27,7205.858567,0
688,18.57,-68.36,51.15,-0.19,7205.684128,0
689,40.64,-73.78,41.8,12.25,7204.042136,0
690,45.51,12.35,39.87,-75.24,7194.379536,0
691,40.49,-3.57,10.6,-66.99,7185.618872,0
692,28.57,77.1,52.45,-1.75,7183.290924,0
693,19.09,72.87,52.31,4.76,7181.183688,0
694,23.39,113.3,-27.38,153.12,7180.248412,0
695,50.9,4.48,19.09,72.87,7170.673929,0
696,51.48,-0.46,33.64,-84.43,7165.437889,0
697,25.79,-80.29,-34.82,-58.54,7165.31076,0
698,41.98,-87.9,50.9,4.48,7156.488811,0
699,-22.01,166.21,34.43,135.24,7156.485338,0
700,-37.67,144.84,8.11,98.32,7144.288819,0
701,50.03,8.54,42.21,-83.35,7143.925801,0
702,2.75,101.71,24.55,39.71,7132.035598,0
703,14.59,-61,49.01,2.55,7128.901989,0
704,2.75,101.71,21.68,39.16,7123.536881,0
705,41.98,-87.9,52.31,4.76,7109.971606,0
706,-33.95,151.18,-13.83,-172.01,7107.476739,0
707,48.73,2.36,14.59,-61,7104.383302,0
708,53.35,-2.27,18.57,-68.36,7102.41496,0
709,45.47,-73.74,36.85,10.23,7101.940556,0
710,41.98,-87.9,49.01,2.55,7101.394503,0
711,55.97,37.41,37.47,126.45,7099.984043,0
712,55.97,37.41,21.22,105.81,7096.553915,0
713,51.48,-0.46,28.57,77.1,7086.497237,0
714,43.68,-79.63,48.35,11.79,7086.191714,0
715,39.05,-84.67,49.01,2.55,7067.7762,0
716,13.73,-60.95,51.15,-0.19,7065.481799,0
717,-26.14,28.25,19.09,72.87,7064.831893,0
718,35.21,-80.94,49.01,2.55,7063.417838,0
719,41.98,-87.9,40.49,-3.57,7061.669136,0
720,32.01,34.89,13.68,100.75,7056.785672,0
721,38.94,-77.46,55.62,12.66,7053.617566,0
722,14.51,121.02,24.43,54.65,7051.573868,0
723,21.22,105.81,55.41,37.91,7046.001716,0
724,47.46,8.55,38.94,-77.46,7042.486612,0
725,22.31,113.91,-27.38,153.12,7042.096501,0
726,28.43,-81.31,55.87,-4.43,7041.237123,0
727,35.76,140.39,-22.01,166.21,7035.623977,0
728,-12.91,-38.33,40.49,-3.57,7032.140714,0
729,35.76,140.39,7.18,79.88,7027.992034,0
730,49.01,2.55,16.27,-61.53,7025.782084,0
731,45.51,12.35,40.64,-73.78,7024.577184,0
732,41.98,-87.9,21.32,-157.92,7021.61739,0
733,39.87,-75.24,48.35,11.79,7019.103334,0
734,-6.22,39.22,50.03,8.54,7016.594913,0
735,51.15,-0.19,13.07,-59.49,7015.405749,0
736,52.31,4.76,-3.43,37.07,7014.602765,0
737,37.47,126.45,24.43,54.65,7005.684062,0
738,53.35,-2.27,13.73,-60.95,7005.645543,0
739,18.57,-68.36,47.15,-1.61,7005.413574,0
740,14.51,121.02,24.55,55.1,7004.323717,0
741,-29.99,-51.17,25.79,-80.29,7003.105198,0
742,16.27,-61.53,48.73,2.36,7002.157784,0
743,18.04,-63.11,49.01,2.55,7000.066957,0
744,-17.56,-149.61,-22.01,166.21,6993.377974,0
745,55.59,37.26,69.78,170.6,6992.820051,0
746,53.35,-2.27,33.64,-84.43,6987.535729,0
747,25.26,51.57,-6.13,106.66,6982.962398,0
748,-1.32,36.93,51.48,-0.46,6981.221455,0
749,18.04,-63.11,48.73,2.36,6977.730245,0
750,14.51,121.02,25.25,55.36,6975.344348,0
751,-17.76,177.44,33.94,-118.41,6969.698029,0
752,43.4,132.15,55.97,37.41,6964.991925,0
753,53.35,-2.27,13.07,-59.49,6963.375389,0
754,-34.82,-58.54,21.04,-86.88,6961.244952,0
755,-33.95,151.18,10.82,106.65,6956.714842,0
756,43.4,132.15,55.41,37.91,6956.449435,0
757,22.99,-82.41,-34.82,-58.54,6956.057499,0
758,50.03,8.54,18.58,73.92,6955.764822,0
759,55.59,37.26,-4.67,55.52,6954.09044,0
760,28.43,-81.31,-23.43,-46.47,6951.65889,0
761,13.68,100.75,31.72,35.99,6945.567278,0
762,34.45,108.75,60.32,24.96,6940.907454,0
763,38.94,-77.46,50.03,8.54,6940.170004,0
764,45.47,-73.74,41.8,12.25,6939.58559,0
765,-18.8,47.48,13.68,100.75,6938.825576,0
766,22.31,113.91,-34.95,138.53,6929.818033,0
767,44.88,-93.22,51.48,-0.46,6924.399276,0
768,35.76,140.39,19.09,72.87,6923.866925,0
769,31.14,121.81,25.26,51.57,6921.024955,0
770,41.98,-87.9,20.9,-156.43,6917.697061,0
771,40.08,116.58,60.32,24.96,6906.55955,0
772,28.43,-81.31,53.42,-6.27,6896.883695,0
773,40.69,-74.17,59.65,17.92,6896.567717,0
774,38.94,-77.46,46.24,6.11,6896.044973,0
775,37.47,126.45,25.25,55.36,6891.879793,0
776,47.46,8.55,43.68,-79.63,6884.299804,0
777,41.8,12.25,42.36,-71.01,6878.27056,0
778,40.64,-73.78,59.65,17.92,6875.353733,0
779,48.35,11.79,40.69,-74.17,6874.859122,0
780,-8.86,13.23,52.31,4.76,6863.949337,0
781,-8.86,13.23,51.48,-0.46,6863.838445,0
782,18.43,-69.67,40.49,-3.57,6860.688563,0
783,24.96,46.7,22.31,113.91,6860.250647,0
784,28.57,77.1,49.01,2.55,6856.995596,0
785,25.79,-80.29,38.78,-9.14,6849.724016,0
786,48.35,11.79,40.64,-73.78,6847.949133,0
787,25.08,121.23,-27.38,153.12,6832.471026,0
788,50.03,8.54,19.09,72.87,6828.367855,0
789,51.15,-0.19,17.14,-61.79,6821.725393,0
790,-12.02,-77.11,33.94,-118.41,6821.414462,0
791,-15.87,-47.92,33.64,-84.43,6817.698033,0
792,52.56,13.29,40.69,-74.17,6815.119062,0
793,-26.14,28.25,14.74,-17.49,6808.667704,0
794,30.23,120.43,25.26,51.57,6806.692555,0
795,-4.03,39.59,50.03,8.54,6806.333059,0
796,25.79,-80.29,-22.81,-43.24,6800.887586,0
797,47.46,8.55,39.87,-75.24,6799.496513,0
798,4.94,114.93,24.55,55.1,6798.986843,0
799,10.82,106.65,-37.67,144.84,6798.831234,0
800,40.49,-3.57,18.45,-68.91,6790.769746,0
801,52.56,13.29,40.64,-73.78,6790.214656,0
802,25.25,55.36,4.94,114.93,6788.083264,0
803,-1.32,36.93,52.31,4.76,6787.333297,0
804,43.68,-79.63,55.62,12.66,6783.402416,0
805,13.68,100.75,8.98,38.8,6780.740124,0
806,47.46,8.55,19.09,72.87,6767.452332,0
807,24.96,46.7,23.39,113.3,6764.972537,0
808,51.48,-0.46,35.21,-80.94,6761.866687,0
809,41.25,-8.68,10.6,-66.99,6760.419606,0
810,41.98,-87.9,51.48,-0.46,6755.558224,0
811,-34.82,-58.54,22.51,-78.51,6753.418997,0
812,45.63,8.73,40.69,-74.17,6753.299887,0
813,53.35,-2.27,31.52,74.4,6751.659444,0
814,42.21,-83.35,52.31,4.76,6751.276874,0
815,43.68,-79.63,50.03,8.54,6749.686668,0
816,1.35,103.99,24.96,46.7,6742.760225,0
817,59.91,150.72,55.41,37.91,6737.573604,0
818,18.57,-68.36,40.49,-3.57,6733.161951,0
819,42.21,-83.35,49.01,2.55,6731.721356,0
820,55.97,37.41,4.19,73.53,6731.521735,0
821,45.63,8.73,40.64,-73.78,6725.122446,0
822,25.25,55.36,-29.97,30.95,6719.235145,0
823,45.47,-73.74,45.51,12.35,6718.666517,0
824,48.53,135.19,55.41,37.91,6716.062074,0
825,55.97,37.41,48.53,135.19,6715.028867,0
826,50.9,4.48,-8.86,13.23,6713.054377,0
827,43.68,-79.63,41.3,2.08,6712.4242,0
828,55.59,37.26,4.19,73.53,6706.412289,0
829,39.87,-75.24,50.03,8.54,6696.783137,0
830,28.57,77.1,50.9,4.48,6694.876547,0
831,-33.95,151.18,2.75,101.71,6693.185069,0
832,43.66,7.22,40.64,-73.78,6692.803228,0
833,55.41,37.91,7.18,79.88,6689.842987,0
834,-17.56,-149.61,33.94,-118.41,6683.608185,0
835,53.42,-6.27,33.64,-84.43,6681.154834,0
836,25.79,-80.29,-25.53,-49.18,6679.895436,0
837,28.57,77.1,52.31,4.76,6674.098933,0
838,-1.32,36.93,50.9,4.48,6672.935846,0
839,-33.39,-70.79,25.79,-80.29,6671.460652,0
840,48.69,9.22,40.69,-74.17,6658.921556,0
841,-33.39,-70.79,19.44,-99.07,6658.718325,0
842,40.69,-74.17,55.62,12.66,6658.416695,0
843,47.46,8.55,40.69,-74.17,6657.553002,0
844,31.14,121.81,24.43,54.65,6654.660449,0
845,-6.13,106.66,24.43,54.65,6650.024309,0
846,25.79,-80.29,-23.43,-46.47,6646.865732,0
847,38.78,-9.14,10.6,-66.99,6638.246793,0
848,25.08,121.23,25.25,55.36,6635.601854,0
849,40.64,-73.78,55.62,12.66,6635.05718,0
850,47.46,8.55,40.64,-73.78,6630.171175,0
851,51.48,-0.46,31.52,74.4,6624.876981,0
852,25.25,55.36,-6.13,106.66,6624.754865,0
853,51.48,-0.46,24.91,67.16,6613.877701,0
854,40.49,-80.23,49.01,2.55,6612.542738,0
855,51.48,-0.46,0.04,32.44,6607.012082,0
856,-1.32,36.93,49.01,2.55,6605.273539,0
857,38.94,-77.46,50.9,4.48,6594.08119,0
858,-28.16,153.5,2.75,101.71,6592.426552,0
859,31.14,121.81,35.42,51.15,6591.695367,0
860,-8.86,13.23,-23.43,-46.47,6585.601498,0
861,-8.86,13.23,50.03,8.54,6572.056593,0
862,38.94,-77.46,52.31,4.76,6571.16251,0
863,31.52,74.4,41.3,2.08,6569.738568,0
864,-12.91,-38.33,38.78,-9.14,6567.412768,0
865,40.08,116.58,59.8,30.26,6562.48422,0
866,52.31,4.76,-1.97,30.14,6559.625802,0
867,50.03,8.54,40.69,-74.17,6552.389668,0
868,31.14,121.81,25.25,55.36,6550.447972,0
869,50.9,4.48,-3.32,29.32,6543.851087,0
870,41.98,-87.9,53.35,-2.27,6543.138778,0
871,35.88,-78.79,51.48,-0.46,6540.496246,0
872,39.87,-75.24,41.3,2.08,6538.225782,0
873,-8.86,13.23,49.01,2.55,6537.127793,0
874,38.94,-77.46,14.74,-17.49,6536.319832,0
875,45.47,-73.74,36.69,3.22,6530.612007,0
876,53.63,9.99,40.69,-74.17,6530.524446,0
877,40.64,-73.78,50.03,8.54,6526.190704,0
878,48.35,11.79,19.09,72.87,6525.966043,0
879,2.75,101.71,-27.38,153.12,6518.686602,0
880,47.45,-122.31,63.99,-22.61,6517.676609,0
881,46.24,6.11,40.69,-74.17,6515.054681,0
882,32.01,34.89,-26.14,28.25,6514.112262,0
883,45.47,-73.74,48.35,11.79,6511.692186,0
884,33.94,-118.41,-37.01,174.79,6510.342931,0
885,48.35,11.79,42.36,-71.01,6509.993457,0
886,38.94,-77.46,49.01,2.55,6505.899971,0
887,40.64,-73.78,46.24,6.11,6487.071615,0
888,53.35,-2.27,33.62,73.1,6471.816688,0
889,25.79,-80.29,-19.63,-43.97,6469.844809,0
890,-26.14,28.25,25.25,55.36,6467.38043,0
891,29.23,47.97,2.75,101.71,6461.502649,0
892,56.74,60.8,8.11,98.32,6458.887308,0
893,2.75,101.71,35.42,51.15,6442.326472,0
894,0.04,32.44,52.31,4.76,6440.881559,0
895,33.62,73.1,52.45,-1.75,6440.646836,0
896,24.96,46.7,2.75,101.71,6438.311647,0
897,-1.97,30.14,50.9,4.48,6432.872242,0
898,45.47,-73.74,43.66,7.22,6423.712738,0
899,60.19,11.1,40.69,-74.17,6422.986717,0
900,53.87,-1.66,33.62,73.1,6420.857637,0
901,-37.67,144.84,2.75,101.71,6419.492539,0
902,40.69,-74.17,41.3,2.08,6406.307279,0
903,49.01,2.55,31.52,74.4,6405.918304,0
904,60.19,11.1,40.64,-73.78,6402.13411,0
905,43.68,-79.63,50.9,4.48,6401.978138,0
906,50.03,8.54,-1.32,36.93,6398.62594,0
907,51.48,-0.46,42.21,-83.35,6394.995206,0
908,-33.95,151.18,1.35,103.99,6390.581932,0
909,40.64,-73.78,41.3,2.08,6376.177109,0
910,50.03,8.54,28.57,77.1,6370.585184,0
911,40.69,-74.17,51.29,6.77,6369.711039,0
912,47.46,8.55,28.57,77.1,6369.204184,0
913,14.51,121.02,-37.67,144.84,6362.291327,0
914,43.68,-79.63,52.31,4.76,6360.148917,0
915,22.31,113.91,25.26,51.57,6358.812903,0
916,29.98,-95.34,21.32,-157.92,6352.689763,0
917,39.87,-75.24,50.9,4.48,6352.674799,0
918,51.48,-0.46,33.62,73.1,6351.637843,0
919,-26.14,28.25,24.43,54.65,6349.582527,0
920,25.25,55.36,5.61,-0.17,6346.601237,0
921,40.64,-73.78,51.29,6.77,6344.100911,0
922,43.68,-79.63,49.01,2.55,6342.965396,0
923,45.32,-75.67,50.03,8.54,6333.882501,0
924,33.62,73.1,41.3,2.08,6333.318763,0
925,-12.91,-38.33,25.79,-80.29,6331.855501,0
926,39.87,-75.24,52.31,4.76,6329.704926,0
927,-33.95,151.18,14.51,121.02,6326.931382,0
928,17.75,-64.71,45.77,-122.86,6326.350866,0
929,0.04,32.44,50.9,4.48,6319.462904,0
930,-33.39,-70.79,21.04,-86.88,6314.254309,0
931,47.46,8.55,45.47,-73.74,6313.224771,0
932,40.08,116.58,25.26,51.57,6311.480304,0
933,47.46,8.55,42.36,-71.01,6296.90253,0
934,1.35,103.99,-28.16,153.5,6286.867029,0
935,53.42,-6.27,35.21,-80.94,6283.032907,0
936,-26.14,28.25,25.26,51.57,6282.031091,0
937,45.47,-73.74,43.44,5.21,6277.813075,0
938,-26.14,28.25,30.12,31.41,6271.71623,0
939,1.35,103.99,25.26,51.57,6271.464461,0
940,38.78,-9.14,25.25,55.36,6270.773187,0
941,39.87,-75.24,49.01,2.55,6265.570943,0
942,25.26,51.57,23.39,113.3,6264.577169,0
943,-8.13,-34.92,25.79,-80.29,6256.867684,0
944,-4.39,15.44,50.9,4.48,6254.692381,0
945,40.64,-73.78,14.74,-17.49,6251.959213,0
946,41.98,-87.9,53.42,-6.27,6247.212001,0
947,-8.86,13.23,-22.81,-43.24,6243.401017,0
948,63.99,-22.61,39.86,-104.67,6241.405451,0
949,41.26,69.28,35.76,140.39,6223.326286,0
950,25.79,-80.29,-25.24,-57.52,6219.771151,0
951,1.35,103.99,-27.38,153.12,6213.253741,0
952,40.69,-74.17,50.9,4.48,6209.17713,0
953,43.68,-79.63,-12.02,-77.11,6205.163862,0
954,-23.43,-46.47,6.17,1.25,6199.224699,0
955,51.48,-0.46,38.94,-77.46,6197.117089,0
956,45.47,-73.74,46.24,6.11,6191.411993,0
957,50.03,8.54,42.36,-71.01,6188.571965,0
958,40.69,-74.17,52.31,4.76,6184.880832,0
959,53.42,-6.27,24.43,54.65,6183.837133,0
960,40.64,-73.78,50.9,4.48,6183.347841,0
961,45.47,-73.74,50.03,8.54,6179.75559,0
962,25.25,55.36,33.37,-7.59,6176.552025,0
963,55.59,37.26,40.08,116.58,6173.636687,0
964,35.42,51.15,23.39,113.3,6172.988053,0
965,21.32,-157.92,32.9,-97.04,6168.436147,0
966,-27.38,153.12,-13.83,-172.01,6168.405468,0
967,-31.94,115.97,23.39,113.3,6165.647095,0
968,25.25,55.36,53.42,-6.27,6163.226739,0
969,40.64,-73.78,52.31,4.76,6159.76711,0
970,47.46,8.55,-1.32,36.93,6158.37557,0
971,4.19,73.53,40.98,28.81,6154.545752,0
972,55.97,37.41,40.08,116.58,6153.837648,0
973,-19.08,-169.93,-37.01,174.79,6151.370926,0
974,45.47,-73.74,41.3,2.08,6151.365374,0
975,33.37,-7.59,24.43,54.65,6146.009306,0
976,33.62,73.1,49.01,2.55,6142.269645,0
977,45.47,-73.74,45.73,5.09,6139.995574,0
978,1.35,103.99,-37.67,144.84,6125.960723,0
979,40.69,-74.17,49.01,2.55,6124.646773,0
980,48.73,2.36,40.69,-74.17,6119.900307,0
981,51.48,-0.46,39.18,-76.67,6119.346632,0
982,48.35,11.79,28.57,77.1,6104.239431,0
983,55.87,-4.43,25.25,55.36,6097.894928,0
984,40.64,-73.78,49.01,2.55,6097.864787,0
985,39.87,-75.24,40.49,-3.57,6095.697827,0
986,40.98,28.81,23.84,90.4,6093.046833,0
987,48.73,2.36,40.64,-73.78,6092.977108,0
988,-4.39,15.44,49.01,2.55,6089.76111,0
989,24.43,54.65,40.08,116.58,6084.299388,0
990,30.32,-97.77,60.87,-162.52,6083.523157,0
991,41.8,12.25,28.57,77.1,6080.933933,0
992,60.91,-162.44,30.32,-97.77,6078.833573,0
993,-37.67,144.84,21.32,-157.92,6078.581133,0
994,49.01,2.55,-4.25,15.25,6070.785882,0
995,-4.82,11.89,49.01,2.55,6068.024464,0
996,22.31,113.91,24.43,54.65,6059.673404,0
997,51.48,-0.46,8.98,38.8,6052.393068,0
998,41.25,-8.68,-8.86,13.23,6048.699854,0
999,10.82,106.65,25.26,51.57,6047.414629,0
1000,20.9,-156.43,32.9,-97.04,6044.85364,0
1001,23.59,58.28,51.48,-0.46,6043.109109,0
1002,-31.94,115.97,22.31,113.91,6042.224529,0
1003,43.68,-79.63,51.15,-0.19,6041.807866,0
1004,18.57,-68.36,-34.82,-58.54,6040.114973,0
1005,30.32,-97.77,60.78,-161.84,6036.845397,0
1006,55.41,37.91,50.43,127.41,6033.765168,0
1007,35.76,140.39,28.57,77.1,6016.334025,0
1008,38.94,-77.46,53.35,-2.27,6015.591159,0
1009,56.74,60.8,13.68,100.75,6013.90268,0
1010,40.64,-73.78,60.29,5.22,6009.943749,0
1011,43.68,-79.63,51.48,-0.46,6008.278326,0
1012,-21.24,-175.15,-37.01,174.79,6003.018054,0
1013,-8.86,13.23,25.25,55.36,5996.485899,0
1014,37.62,-122.37,-37.01,174.79,5972.826733,0
1015,22.31,113.91,25.25,55.36,5972.534706,0
1016,40.08,116.58,4.19,73.53,5971.563405,0
1017,40.08,116.58,25.25,55.36,5969.097144,0
1018,28.78,-81.24,63.99,-22.61,5968.92717,0
1019,40.49,-3.57,40.69,-74.17,5967.694335,0
1020,2.75,101.71,25.26,51.57,5967.048006,0
1021,45.47,-73.74,43.63,1.36,5961.453954,0
1022,-31.94,115.97,-20.43,57.68,5960.730995,0
1023,39.87,-75.24,51.48,-0.46,5958.126183,0
1024,59.65,17.92,8.98,38.8,5957.769416,0
1025,6.58,3.32,25.25,55.36,5945.640187,0
1026,40.64,-73.78,33.37,-7.59,5939.086918,0
1027,1.35,103.99,24.43,54.65,5938.067561,0
1028,40.49,-3.57,40.64,-73.78,5937.071681,0
1029,31.14,121.81,4.19,73.53,5933.842974,0
1030,31.52,74.4,45.63,8.73,5926.960953,0
